,Depreciation%
2320,-0.5535714285714286
2321,-0.42869391254644185
2322,-0.4642857142857143
2323,-0.6307692307692307
2324,-0.4851515151515151
2325,-0.375
2326,-0.6727272727272727
2327,-0.5133333333333333
2328,-0.55
2329,-0.4499083180530088
2330,-0.38749999999999996
2331,-0.61
2332,-0.4933333333333333
2333,-0.3835616438356164
2334,-0.8200000000000001
2335,-0.5
2336,-0.24705882352941178
2337,-0.22729339030820983
2338,-0.34375
2339,-0.34375
2340,-0.63
2341,-0.5525138194261647
2342,-0.375
2343,-0.38888888888888884
2344,-0.4
2345,-0.31999999999999995
2346,-0.52
2347,-0.7111111111111111
2348,-0.3571428571428571
2349,-0.3846153846153846
2350,-0.3355704697986577
2351,-0.3419170243204578
2352,-0.5652665449169493
2353,-0.14473684210526316
2354,-0.601
2355,-0.6578947368421053
2356,-0.725
2357,-0.7272727272727273
2358,-0.7090909090909091
2359,-0.2857142857142857
2360,-0.1869158878504673
2361,-0.24444444444444446
2362,-0.40204392259186783
2363,-0.3466666666666667
2364,-0.4042553191489362
2365,-0.75
2366,-0.34285714285714286
2367,-0.43143812709030105
2368,-0.61
2369,-0.11104526261204528
2370,-0.11104526261204528
2371,-0.20454545454545459
2372,-0.23529411764705888
2373,-0.6083006917243103
2374,-0.1578947368421053
2375,-0.799966661110185
2376,-0.15657295255028336
2377,-0.28205128205128205
2378,-0.3902439024390244
2379,-0.44999999999999996
2380,-0.368421052631579
2381,-0.6613226452905812
2382,-0.5151515151515151
2383,-0.5151515151515151
2384,-0.3724259658756619
2385,-0.33999999999999997
2386,-0.6853932584269663
2387,-0.6909090909090909
2388,-0.6639999999999999
2389,-0.5428571428571429
2390,-0.4584166666666667
2391,-0.38888888888888884
2392,-0.0625
2393,-0.7714285714285715
2394,-0.6666666666666667
2395,-0.22207816262270796
2396,-0.46153846153846156
2397,-0.5833333333333333
2398,-0.4999166527754626
2399,-0.5222222222222221
2400,-0.5222222222222221
2401,-0.6481481481481481
2402,-0.20368147258903557
2403,-0.368421052631579
2404,-0.7454545454545455
2405,-0.6
2406,-0.8416666666666667
2407,-0.25
2408,-0.23809523809523814
2409,-0.8462820512820513
2410,-0.5180722891566265
2411,-0.6989795918367347
2412,-0.5272727272727273
2413,-0.41538461538461535
2414,-0.5712754555198285
2415,-0.5555555555555556
2416,-0.6444444444444444
2417,-0.5217391304347826
2418,-0.26415094339622647
2419,-0.4130434782608695
2420,-0.3214285714285714
2421,-0.41666666666666663
2422,-0.6868686868686869
2423,-0.4545454545454546
2424,-0.62
2425,-0.10526315789473684
2426,-0.10526315789473684
2427,-0.5333333333333333
2428,-0.43333333333333335
2429,-0.5177664974619289
2430,-0.6461538461538461
2431,-0.41666666666666663
2432,-0.4
2433,-0.5428571428571429
2434,-0.65625
2435,-0.6951219512195121
2436,-0.76
2437,-0.4833333333333333
2438,-0.5625
2439,-0.5476190476190477
2440,-0.21705089169204006
2441,-0.625
2442,-0.3088235294117647
2443,-0.39622641509433965
2444,-0.4727272727272728
2445,-0.47058823529411764
2446,-0.44999999999999996
2447,-0.55
2448,-0.32647058823529407
2449,-0.5
2450,-0.4766666666666667
2451,-0.23923444976076558
2452,-0.78
2453,-0.33333333333333337
2454,-0.26315789473684215
2455,-0.6777777777777778
2456,-0.5333333333333333
2457,-0.5333333333333333
2458,-0.27277686852154936
2459,-0.24053677680719077
2460,-0.5
2461,-0.23529411764705888
2462,-0.75
2463,-0.6161538461538462
2464,-0.6161538461538462
2465,-0.10003334444814937
2466,-0.10005002501250626
2467,-0.2400960384153662
2468,-0.3877551020408163
2469,-0.6842105263157895
2470,-0.32727272727272727
2471,-0.5652173913043479
2472,-0.20701168614357257
2473,-0.5352941176470588
2474,-0.6
2475,-0.48750000000000004
2476,-0.4571428571428572
2477,-0.5555555555555556
2478,-0.26
2479,-0.5833333333333333
2480,-0.2856215092869204
2481,-0.33999999999999997
2482,-0.6724294813466788
2483,-0.125
2484,-0.5888533576975787
2485,-0.6948717948717948
2486,-0.5008347245409015
2487,-0.23333333333333328
2488,-0.23076923076923073
2489,-0.3394980184940555
2490,-0.395778364116095
2491,-0.34285714285714286
2492,-0.31678214010777517
2493,-0.5315822388993121
2494,-0.5272727272727273
2495,-0.655
2496,-0.25757575757575757
2497,-0.6495619524405507
2498,-0.41860465116279066
2499,-0.4473684210526315
2500,-0.38636363636363635
2501,-0.4375
2502,-0.33333333333333337
2503,-0.28600000000000003
2504,-0.15397435897435896
2505,-0.10002000400080013
2506,-0.46009201840368075
2507,-0.42105263157894735
2508,-0.21748586341887777
2509,-0.36170212765957444
2510,-0.30000000000000004
2511,-0.28301886792452835
2512,-0.34090909090909094
2513,-0.37777777777777777
2514,-0.5
2515,-0.22178988326848248
2516,-0.6842105263157895
2517,-0.7747183979974969
2518,-0.2492492492492493
2519,-0.2777777777777778
2520,-0.44101206237128565
2521,-0.34615384615384615
2522,-0.7
2523,-0.5833333333333333
2524,-0.23205342237061766
2525,-0.7763157894736842
2526,-0.42989214175654855
2527,-0.3421052631578947
2528,-0.7078464106844742
2529,-0.2666666666666667
2530,-0.5592705167173253
2531,-0.5625
2532,-0.18214936247723135
2533,-0.4997498749374687
2534,-0.44574907588606216
2535,-0.37777777777777777
2536,-0.33999999999999997
2537,-0.18724601437949362
2538,-0.20004763038818762
2539,-0.45560617846427376
2540,-0.0625
2541,-0.7
2542,-0.125
2543,-0.2586206896551724
2544,-0.11111111111111116
2545,-0.6052631578947368
2546,-0.15390534821085033
2547,-0.08187513501836252
2548,-0.55
2549,-0.65
2550,-0.1663887962654218
2551,-0.5909090909090908
2552,-0.3571428571428571
2553,-0.2592592592592593
2554,-0.2857142857142857
2555,-0.4722222222222222
2556,-0.19999999999999996
2557,-0.3638181818181818
2558,-0.6428571428571428
2559,-0.7428571428571429
2560,-0.3001250521050438
2561,-0.5
2562,-0.3571428571428571
2563,-0.5816326530612245
2564,-0.21173080183081883
2565,-0.11542901115813775
2566,-0.13639463514435102
2567,-0.19999999999999996
2568,-0.5647058823529412
2569,-0.5258620689655172
2570,-0.6666666666666667
2571,-0.5454545454545454
2572,-0.4482758620689655
2573,-0.5945945945945945
2574,-0.5555555555555556
2575,-0.33968673334591437
2576,-0.5660377358490566
2577,-0.3076923076923077
2578,-0.5761904761904761
2579,-0.7428571428571429
2580,-0.525
2581,-0.49056603773584906
2582,-0.5384615384615384
2583,-0.21295077652013683
2584,-0.23913043478260865
2585,-0.13192612137203164
2586,-0.5833333333333333
2587,-0.29166666666666663
2588,-0.3924231593995712
2589,-0.34266933409545586
2590,-0.33333333333333337
2591,-0.21666666666666667
2592,-0.46590909090909094
2593,-0.24137931034482762
2594,-0.08181669126086244
2595,-0.4304556354916067
2596,-0.36
2597,-0.44999999999999996
2598,-0.5217391304347826
2599,-0.7928571428571428
2600,-0.11542901115813775
2601,-0.4461538461538461
2602,-0.2797118847539015
2603,-0.63
2604,-0.375
2605,-0.2692307692307693
2606,-0.09999999999999998
2607,-0.3513513513513513
2608,-0.19999999999999996
2609,-0.19959979989995003
2610,-0.7714285714285715
2611,-0.5001667222407469
2612,-0.3786407766990292
2613,-0.23254472013848815
2614,-0.5807692307692307
2615,-0.18333333333333335
2616,-0.17307692307692313
2617,-0.41666666666666663
2618,-0.8315789473684211
2619,-0.5
2620,-0.46153846153846156
2621,-0.5090016366612111
2622,-0.26617745163442297
2623,-0.13648771610555055
2624,-0.21218551076083658
2625,-0.28371348539415764
2626,-0.4285714285714286
2627,-0.1663887962654218
2628,-0.7316636851520573
2629,-0.17247326664367024
2630,-0.1471020888496617
2631,-0.7497497497497497
2632,-0.3055555555555556
2633,-0.30000000000000004
2634,-0.5882352941176471
2635,-0.2615384615384615
2636,-0.2773493975903615
2637,-0.26943802925327176
2638,-0.5555555555555556
2639,-0.30000000000000004
2640,-0.08416666666666661
2641,-0.421875
2642,-0.4094094094094094
2643,-0.6857142857142857
2644,-0.36363636363636365
2645,-0.4
2646,-0.5077282763995323
2647,-0.4114184814596822
2648,-0.17647058823529416
2649,-0.38095238095238093
2650,-0.1428571428571429
2651,-0.15113207547169816
2652,-0.5663775850567045
2653,-0.5625
2654,-0.28321386897816303
2655,-0.14477494077388786
2656,-0.375
2657,-0.3571428571428571
2658,-0.3205128205128205
2659,-0.7857142857142857
2660,-0.20833333333333337
2661,-0.3333777837044939
2662,-0.20006668889629875
2663,-0.479205977809646
2664,-0.8363636363636364
2665,-0.6511627906976745
2666,-0.6551724137931034
2667,-0.45355191256830596
2668,-0.17647058823529416
2669,-0.7874734341792724
2670,-0.3913043478260869
2671,-0.3928571428571429
2672,-0.4130434782608695
2673,-0.5095095095095095
2674,-0.10718113612004287
2675,-0.06978367062107471
2676,-0.4390243902439024
2677,-0.10588235294117643
2678,-0.4932657687691693
2679,-0.52
2680,-0.48
2681,-0.6
2682,-0.5675675675675675
2683,-0.23333333333333328
2684,-0.5875
2685,-0.375
2686,-0.41666666666666663
2687,-0.7551020408163265
2688,-0.5111111111111111
2689,-0.22885714285714287
2690,-0.2000769526741054
2691,-0.16972324108036008
2692,-0.6206896551724138
2693,-0.375
2694,-0.5
2695,-0.3846153846153846
2696,-0.34782608695652173
2697,-0.18918918918918914
2698,-0.31818181818181823
2699,-0.32012805122048815
2700,-0.30000000000000004
2701,-0.1785714285714286
2702,-0.3125
2703,-0.49275362318840576
2704,-0.5952705775352434
2705,-0.44120100083402836
2706,-0.24983922829581995
2707,-0.5757575757575757
2708,-0.2592592592592593
2709,-0.3601
2710,-0.29166666666666663
2711,-0.11771630370806352
2712,-0.2594514455151964
2713,-0.43999999999999995
2714,-0.3035714285714286
2715,-0.36160000000000003
2716,-0.4
2717,-0.18518518518518523
2718,-0.4222222222222223
2719,-0.4
2720,-0.4
2721,-0.5
2722,-0.10002000400080013
2723,-0.2501785714285715
2724,-0.5140277777777778
2725,-0.3090909090909091
2726,-0.6666666666666667
2727,-0.6451612903225806
2728,-0.5217391304347826
2729,-0.31999999999999995
2730,-0.4066666666666666
2731,-0.518796992481203
2732,-0.6909090909090909
2733,-0.6025641025641026
2734,-0.33333333333333337
2735,-0.48275862068965514
2736,-0.5
2737,-0.303030303030303
2738,-0.32999999999999996
2739,-0.39655172413793105
2740,-0.6454545454545455
2741,-0.38888888888888884
2742,-0.37777777777777777
2743,-0.3186064402681613
2744,-0.26249999999999996
2745,-0.46946946946946944
2746,-0.78
2747,-0.5650282731622445
2748,-0.525
2749,-0.33333333333333337
2750,-0.3122850890903407
2751,-0.4001600640256102
2752,-0.13636363636363635
2753,-0.36
2754,-0.5
2755,-0.4869565217391304
2756,-0.048192771084337394
2757,-0.36
2758,-0.25
2759,-0.6935483870967742
2760,-0.7399479895979195
2761,-0.6388888888888888
2762,-0.45225053584186714
2763,-0.2000689893066575
2764,-0.19959979989995003
2765,-0.575
2766,-0.625
2767,-0.5978835978835979
2768,-0.21875
2769,-0.5332814757195243
2770,-0.13464127716868624
2771,-0.533022014676451
2772,-0.23684210526315785
2773,-0.5076923076923077
2774,-0.5856550935847978
2775,-0.46739130434782605
2776,-0.4621621621621622
2777,-0.7692307692307692
2778,-0.55
2779,-0.41976790716286516
2780,-0.45810754481033766
2781,-0.37142857142857144
2782,-0.14861388968276645
2783,-0.62625
2784,-0.2692307692307693
2785,-0.33333333333333337
2786,-0.48888888888888893
2787,-0.625
2788,-0.20895522388059706
2789,-0.32499999999999996
2790,-0.3571428571428571
2791,-0.20833333333333337
2792,-0.2978723404255319
2793,-0.625
2794,-0.20003704389701793
2795,-0.22884535223009583
2796,-0.4736842105263158
2797,-0.5083333333333333
2798,-0.4
2799,-0.07407407407407407
2800,-0.07407407407407407
2801,-0.28757364022468834
2802,-0.11148148148148151
2803,-0.36923076923076925
2804,-0.6615384615384615
2805,-0.35987197439487895
2806,-0.34615384615384615
2807,-0.37503125260438375
2808,-0.2424977265838133
2809,-0.475
2810,-0.5625
2811,-0.4117647058823529
2812,-0.5154735854954673
2813,-0.2811376777621504
2814,-0.23333333333333328
2815,-0.23809523809523814
2816,-0.56
2817,-0.37037037037037035
2818,-0.30000000000000004
2819,-0.4571428571428572
2820,-0.6
2821,-0.25
2822,-0.375
2823,-0.29390997352162396
2824,-0.62486602357985
2825,-0.04880429477794046
2826,-0.5
2827,-0.34444444444444444
2828,-0.34285714285714286
2829,-0.16000000000000003
2830,-0.5
2831,-0.4175
2832,-0.7461538461538462
2833,-0.23529411764705888
2834,-0.6
2835,-0.4519797232497602
2836,-0.75
2837,-0.3939393939393939
2838,-0.3802
2839,-0.6046511627906976
2840,-0.5583333333333333
2841,-0.5578673602080624
2842,-0.15000000000000002
2843,-0.5663775850567045
2844,-0.53125
2845,-0.375
2846,-0.25
2847,-0.375
2848,-0.1923076923076923
2849,-0.5535714285714286
2850,-0.6588235294117647
2851,-0.23809523809523814
2852,-0.6590909090909092
2853,-0.4545454545454546
2854,-0.7692307692307692
2855,-0.2822966507177034
2856,-0.36
2857,-0.7157475838544627
2858,-0.4997498749374687
2859,-0.42307692307692313
2860,-0.16287534121929026
2861,-0.20833333333333337
2862,-0.33333333333333337
2863,-0.1500300060012002
2864,-0.2797118847539015
2865,-0.5036235480988782
2866,-0.1945370469943004
2867,-0.11094647156880899
2868,-0.33333333333333337
2869,-0.10531858873091104
2870,-0.14977625690971308
2871,-0.4111567951994666
2872,-0.5835764902042517
2873,-0.6968778417702335
2874,-0.6842105263157895
2875,-0.2348440258975868
2876,-0.41666666666666663
2877,-0.5599119823964793
2878,-0.26329647182727756
2879,-0.33333333333333337
2880,-0.12005457025920874
2881,-0.06668889629876629
2882,-0.11895497498610341
2883,-0.5294117647058824
2884,-0.39899799599198393
2885,-0.55
2886,-0.5185185185185186
2887,-0.4375
2888,-0.3035714285714286
2889,-0.30751474737112083
2890,-0.10033333333333339
2891,-0.5411764705882354
2892,-0.07499999999999996
2893,-0.6461538461538461
2894,-0.6
2895,-0.49972206781545303
2896,-0.3846153846153846
2897,-0.5508044644151326
2898,-0.339622641509434
2899,-0.6222222222222222
2900,-0.7
2901,-0.32504063007875983
2902,-0.32504063007875983
2903,-0.4001000250062515
2904,-0.5212001690378927
2905,-0.7435897435897436
2906,-0.5777777777777777
2907,-0.13793103448275867
2908,-0.23076923076923073
2909,-0.09846457247499651
2910,-0.4930875576036866
2911,-0.318026824278245
2912,-0.24019999999999997
2913,-0.16003200640128024
2914,-0.15275994865211806
2915,-0.18181818181818177
2916,-0.36624416277518346
2917,-0.5272727272727273
2918,-0.5979899497487438
2919,-0.31666666666666665
2920,-0.4347826086956522
2921,-0.4473684210526315
2922,-0.20005406866720732
2923,-0.16666666666666663
2924,-0.46153846153846156
2925,-0.5555555555555556
2926,-0.10871928680147858
2927,-0.6289724149056299
2928,-0.765886287625418
2929,-0.2547169811320755
2930,-0.472972972972973
2931,-0.34615384615384615
2932,-0.42000000000000004
2933,-0.29032258064516125
2934,-0.25
2935,-0.625
2936,-0.28888888888888886
2937,-0.375
2938,-0.25516067248350716
2939,-0.2103185048697026
2940,-0.5384615384615384
2941,-0.09366474689299786
2942,-0.09090909090909094
2943,-0.33333333333333337
2944,-0.25249999999999995
2945,-0.14001400140013998
2946,-0.4640943193997856
2947,-0.34444444444444444
2948,-0.39903846153846156
2949,-0.30952380952380953
2950,-0.4285714285714286
2951,-0.10003334444814937
2952,-0.22227161591464772
2953,-0.4998332777592531
2954,-0.14
2955,-0.15388561169530646
2956,-0.4117647058823529
2957,-0.34523809523809523
2958,-0.01179941002949858
2959,-0.25265817454468886
2960,-0.35987197439487895
2961,-0.65625
2962,-0.20006668889629875
2963,-0.08020000000000005
2964,-0.09999999999999998
2965,-0.2501000400160064
2966,-0.05406866720735337
2967,-0.09999999999999998
2968,-0.09999999999999998
2969,-0.2666666666666667
2970,-0.30986887508626637
2971,-0.5882352941176471
2972,-0.5116279069767442
2973,-0.3183265120509322
2974,-0.5892857142857143
2975,-0.48
2976,-0.5800000000000001
2977,-0.4375
2978,-0.5593220338983051
2979,-0.5498874718679669
2980,-0.14321428571428574
2981,-0.3970588235294118
2982,-0.25
2983,-0.33333333333333337
2984,-0.4782608695652174
2985,-0.21052631578947367
2986,-0.550125
2987,-0.6811594202898551
2988,-0.29166666666666663
2989,-0.11114202253442762
2990,-0.15003261578604044
2991,-0.15002586652871186
2992,-0.24137931034482762
2993,-0.23082841754295969
2994,-0.22885714285714287
2995,-0.25531914893617025
2996,-0.28846153846153844
2997,-0.5875
2998,-0.45945945945945943
2999,-0.2027887238557139
3000,-0.13335555925987663
3001,-0.1905064295919987
3002,-0.2272727272727273
3003,-0.47619047619047616
3004,-0.47619047619047616
3005,-0.2000377429703718
3006,-0.20004082465809347
3007,-0.20004082465809347
3008,-0.20004348771472058
3009,-0.20004348771472058
3010,-0.32432432432432434
3011,-0.32701492537313437
3012,-0.4216170622966623
3013,-0.349319195083745
3014,-0.200033338889815
3015,-0.1628285647825075
3016,-0.27118644067796616
3017,-0.12624999999999997
3018,-0.5058823529411764
3019,-0.19767441860465118
3020,-0.4444444444444444
3021,-0.527336860670194
3022,-0.25806451612903225
3023,-0.7090909090909091
3024,-0.30069930069930073
3025,-0.4593133279264666
3026,-0.31317026147728644
3027,-0.3997599039615847
3028,-0.5149667405764966
3029,-0.23880597014925375
3030,-0.16672224074691566
3031,-0.3076162215628091
3032,-0.19047619047619047
3033,-0.4761073186220035
3034,-0.875
3035,-0.17608156516946816
3036,-0.1558025219063902
3037,-0.1558025219063902
3038,-0.15409391422274965
3039,-0.15409391422274965
3040,-0.43887775551102204
3041,-0.31818181818181823
3042,-0.3125
3043,-0.29208333333333336
3044,-0.30508474576271183
3045,-0.41346666666666665
3046,-0.355
3047,-0.34693877551020413
3048,-0.296875
3049,-0.47354566991313507
3050,-0.30000000000000004
3051,-0.4
3052,-0.0714285714285714
3053,-0.339867973594719
3054,-0.6412263535551207
3055,-0.24303865909705324
3056,-0.22732439190725162
3057,-0.6296296296296297
3058,-0.29553980825343895
3059,-0.4
3060,-0.38188761593016907
3061,-0.5273636363636364
3062,-0.7222222222222222
3063,-0.3146879051676237
3064,-0.1636363636363637
3065,-0.4367959949937422
3066,-0.07844675426554226
3067,-0.08476012883539585
3068,-0.3814161621479336
3069,-0.29791860826343586
3070,-0.34090909090909094
3071,-0.15403846153846157
3072,-0.4998749687421855
3073,-0.4999166527754626
3074,-0.5142857142857142
3075,-0.5204
3076,-0.5555555555555556
3077,-0.6
3078,-0.2880149177826751
3079,-0.5909090909090908
3080,-0.15002083622725382
3081,-0.2432432432432432
3082,-0.3928571428571429
3083,-0.23082841754295969
3084,-0.35577777777777775
3085,-0.12481767034798918
3086,-0.41618015012510423
3087,-0.5805098418844788
3088,-0.6181818181818182
3089,-0.32692307692307687
3090,-0.5001562988433885
3091,-0.30531434525877044
3092,-0.6627122586648058
3093,-0.28
3094,-0.3191489361702128
3095,-0.34790171776473144
3096,-0.44999999999999996
3097,-0.28
3098,-0.5591182364729459
3099,-0.23076923076923073
3100,-0.125
3101,-0.6426018584703359
3102,-0.41988397679535905
3103,-0.3001034839599862
3104,-0.3001034839599862
3105,-0.1333333333333333
3106,-0.55
3107,-0.35495321071313324
3108,-0.1731034482758621
3109,-0.3571428571428571
3110,-0.18187168922895824
3111,-0.525
3112,-0.6999699969997
3113,-0.21875
3114,-0.24953095684803006
3115,-0.31253906738342296
3116,-0.39052977027660574
3117,-0.33333333333333337
3118,-0.6
3119,-0.5582693649685974
3120,-0.34444444444444444
3121,-0.522
3122,-0.3215434083601286
3123,-0.37274509803921574
3124,-0.16666666666666663
3125,-0.1777777777777778
3126,-0.48058189375243543
3127,-0.375
3128,-0.34545454545454546
3129,-0.3285714285714286
3130,-0.25
3131,-0.35416666666666663
3132,-0.6052631578947368
3133,-0.21581997954312993
3134,-0.14480359472387305
3135,-0.19946631087391598
3136,-0.4545454545454546
3137,-0.5333333333333333
3138,-0.24245230598258938
3139,-0.5
3140,-0.46875
3141,-0.4126984126984127
3142,-0.0907024323709934
3143,-0.4427775396485212
3144,-0.10006671114076049
3145,-0.16666666666666663
3146,-0.04445432318292952
3147,-0.48
3148,-0.375
3149,-0.1578947368421053
3150,-0.33333333333333337
3151,-0.33333333333333337
3152,-0.3846153846153846
3153,-0.5619524405506884
3154,-0.21739130434782605
3155,-0.46153846153846156
3156,-0.48
3157,-0.5994659546061416
3158,-0.26866820631254806
3159,-0.5708154506437768
3160,-0.31818181818181823
3161,-0.28612303290414876
3162,-0.21052631578947367
3163,-0.2857142857142857
3164,-0.32692307692307687
3165,-0.39959973315543695
3166,-0.4
3167,-0.6709585121602288
3168,-0.6
3169,-0.2265696087352138
3170,-0.7775305895439377
3171,-0.4285714285714286
3172,-0.9
3173,-0.14814814814814814
3174,-0.34090909090909094
3175,-0.2968315730961645
3176,-0.5666666666666667
3177,-0.34444444444444444
3178,-0.5
3179,-0.37234042553191493
3180,-0.36
3181,-0.4375
3182,-0.5497748874437218
3183,-0.5995995995995995
3184,-0.5843071786310517
3185,-0.20418371987266937
3186,-0.19966652771988325
3187,-0.6122448979591837
3188,-0.41666666666666663
3189,-0.2857142857142857
3190,-0.2802056555269923
3191,-0.664804469273743
3192,-0.28
3193,-0.3172413793103448
3194,-0.5161290322580645
3195,-0.4285714285714286
3196,-0.4986807387862797
3197,-0.30000000000000004
3198,-0.5
3199,-0.7647058823529411
3200,-0.6470588235294117
3201,-0.525
3202,-0.2222222222222222
3203,-0.5622489959839357
3204,-0.4871794871794872
3205,-0.09090909090909094
3206,-0.36363636363636365
3207,-0.33333333333333337
3208,-0.28469241773962806
3209,-0.3416666666666667
3210,-0.6916666666666667
3211,-0.3877551020408163
3212,-0.5384615384615384
3213,-0.5
3214,-0.5
3215,-0.4444444444444444
3216,-0.30000000000000004
3217,-0.3078758949880668
3218,-0.7311379741558983
3219,-0.2857142857142857
3220,-0.26940639269406397
3221,-0.3928571428571429
3222,-0.46153846153846156
3223,-0.14754098360655743
3224,-0.16666666666666663
3225,-0.4444444444444444
3226,-0.04349717268377551
3227,-0.038535645472061675
3228,-0.3079584775086506
3229,-0.5580110497237569
3230,-0.4807692307692307
3231,-0.11504424778761058
3232,-0.34782608695652173
3233,-0.11444921316165957
3234,-0.37460913070669166
3235,-0.5636363636363637
3236,-0.25
3237,-0.2727272727272727
3238,-0.375
3239,-0.43999999999999995
3240,-0.25
3241,-0.3846153846153846
3242,-0.5
3243,-0.4088221919054116
3244,-0.19999999999999996
3245,-0.08787346221441128
3246,-0.5945945945945945
3247,-0.2941176470588235
3248,-0.5813953488372092
3249,-0.4482758620689655
3250,-0.26356589147286824
3251,-0.08468052347959965
3252,-0.6842105263157895
3253,-0.3076923076923077
3254,-0.5
3255,-0.16573971078976646
3256,-0.45833333333333337
3257,-0.5789473684210527
3258,-0.6321070234113713
3259,-0.36363636363636365
3260,-0.4545454545454546
3261,-0.25
3262,-0.42105263157894735
3263,-0.374869764534278
3264,-0.29178824510212586
3265,-0.30434782608695654
3266,-0.10313901345291476
3267,-0.11627906976744184
3268,-0.4042553191489362
3269,-0.3820654006068097
3270,-0.2222222222222222
3271,-0.6334037115235026
3272,-0.38095238095238093
3273,-0.3022444470287242
3274,-0.3764650726676043
3275,-0.32432432432432434
3276,-0.04600707801200188
3277,-0.2857551078725532
3278,-0.2727520683698518
3279,-0.3529827038475115
3280,-0.375
3281,-0.3764705882352941
3282,-0.44999999999999996
3283,-0.4
3284,-0.22635658914728685
3285,-0.4375
3286,-0.11111111111111116
3287,-0.6666666666666667
3288,-0.3492063492063492
3289,-0.6666111018503084
3290,-0.24532930741649372
3291,-0.23644023170089523
3292,-0.27884615384615385
3293,-0.38888888888888884
3294,-0.4629629629629629
3295,-0.41666666666666663
3296,-0.25
3297,-0.6
3298,-0.4
3299,-0.39230769230769236
3300,-0.375
3301,-0.45303953742772307
3302,-0.2093023255813954
3303,-0.2666666666666667
3304,-0.6289724149056299
3305,-0.42000000000000004
3306,-0.4420600858369099
3307,-0.3182823442683377
3308,-0.375
3309,-0.3538461538461538
3310,-0.6044444444444445
3311,-0.7857142857142857
3312,-0.10526315789473684
3313,-0.52
3314,-0.339622641509434
3315,-0.5713673381911701
3316,-0.28888888888888886
3317,-0.5689655172413793
3318,-0.38636363636363635
3319,-0.6376811594202898
3320,-0.1619356582860233
3321,-0.6666666666666667
3322,-0.47058823529411764
3323,-0.3783783783783784
3324,-0.25
3325,-0.5
3326,-0.22900604292560955
3327,-0.3782051282051282
3328,-0.33333333333333337
3329,-0.698056237025854
3330,-0.6166666666666667
3331,-0.24990258475126637
3332,-0.21748878923766812
3333,-0.6666666666666667
3334,-0.5333333333333333
3335,-0.34285714285714286
3336,-0.2580078388971483
3337,-0.4042553191489362
3338,-0.37515624999999997
3339,-0.51
3340,-0.4
3341,-0.23934782608695648
3342,-0.641025641025641
3343,-0.16671297582661848
3344,-0.07272727272727275
3345,-0.47619047619047616
3346,-0.41538461538461535
3347,-0.21666666666666667
3348,-0.21999999999999997
3349,-0.28985507246376807
3350,-0.5161290322580645
3351,-0.23076923076923073
3352,-0.41538461538461535
3353,-0.4545454545454546
3354,-0.21052631578947367
3355,-0.17927673762503205
3356,-0.3999076781043237
3357,-0.13235294117647056
3358,-0.16218407892958508
3359,-0.23611111111111116
3360,-0.12123048946810122
3361,-0.09999999999999998
3362,-0.23076923076923073
3363,-0.2702702702702703
3364,-0.2763157894736842
3365,-0.16666666666666663
3366,-0.25
3367,-0.0625
3368,-0.23809523809523814
3369,-0.39655172413793105
3370,-0.26671111851975327
3371,-0.299892291121711
3372,-0.34285714285714286
3373,-0.33296275708727074
3374,-0.2654867256637168
3375,-0.3727272727272727
3376,-0.39375568354046686
3377,-0.4339622641509434
3378,-0.2962962962962963
3379,-0.7870074547390842
3380,-0.6904761904761905
3381,-0.6451612903225806
3382,-0.4367816091954023
3383,-0.22580645161290325
3384,-0.3538461538461538
3385,-0.4
3386,-0.3639575971731449
3387,-0.08334722453742294
3388,-0.22374309028691763
3389,-0.22374309028691763
3390,-0.22374309028691763
3391,-0.25
3392,-0.19999999999999996
3393,-0.15254237288135597
3394,-0.5430122892254929
3395,-0.16669444907484576
3396,-0.5454545454545454
3397,-0.4472229534087918
3398,-0.17647058823529416
3399,-0.4933333333333333
3400,-0.3571428571428571
3401,-0.6511627906976745
3402,-0.23432089265101963
3403,-0.2586206896551724
3404,-0.1835
3405,-0.6756756756756757
3406,-0.31999999999999995
3407,-0.36585365853658536
3408,-0.6799999999999999
3409,-0.32499999999999996
3410,-0.4222222222222223
3411,-0.43529411764705883
3412,-0.26724137931034486
3413,-0.5
3414,-0.36
3415,-0.3285714285714286
3416,-0.5333333333333333
3417,-0.18185124568103295
3418,-0.18185951352580132
3419,-0.16671297582661848
3420,-0.85
3421,-0.28
3422,-0.25
3423,-0.2272727272727273
3424,-0.13892747985551546
3425,-0.375
3426,-0.4719101123595506
3427,-0.2775771047513198
3428,-0.3000428632661809
3429,-0.63
3430,-0.15625
3431,-0.4991652754590985
3432,-0.4636363636363636
3433,-0.6041666666666667
3434,-0.08571428571428574
3435,-0.45494994438264735
3436,-0.5161290322580645
3437,-0.4571428571428572
3438,-0.6989247311827957
3439,-0.5031677225741914
3440,-0.4498624656164041
3441,-0.3774009802622864
3442,-0.30000000000000004
3443,-0.18181818181818177
3444,-0.4444444444444444
3445,-0.35003500350035
3446,-0.64
3447,-0.5455041367397035
3448,-0.29035380148403056
3449,-0.388932103567063
3450,-0.35
3451,-0.33684210526315794
3452,-0.10018214936247727
3453,-0.1526980482204363
3454,-0.4373241638011879
3455,-0.3266641015775298
3456,-0.25
3457,-0.42500000000000004
3458,-0.38888888888888884
3459,-0.4991652754590985
3460,-0.3142857142857143
3461,-0.26401207775051894
3462,-0.36731107205623903
3463,-0.6588235294117647
