IdAnnonce,Nom,Annee,Prix,PrixOrigine,TypePrix,Marque,Categorie,JourIntegration,EtatVelo,FlagElectrique,EtatVeloLabel
3361927,Btwin Rockrider 520,2017,185.0,600.0,À Débattre,B’Twin,VTT,2023-01-04 12:00:00,1,0,Usé
3360334,VTT KTM 27.5,2020,600.0,980.0,Ferme,KTM,VTT,2023-01-04 12:00:00,2,0,Bon État
3358404,Focus femme taille S,2013,600.0,1300.0,À Débattre,Focus,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3357193,Vtt merida big nine 5000,2018,1200.0,2400.0,À Débattre,Merida,VTT,2023-01-04 12:00:00,1,0,Usé
3357183,Vtt merida big nine 5000,2018,1200.0,2400.0,À Débattre,Merida,VTT,2023-01-04 12:00:00,2,0,Bon État
3356684,VTT BMC enfant Sportelite 24,2016,250.0,450.0,Ferme,BMC,VTT,2023-01-04 12:00:00,2,0,Bon État
3355858,Vélo Sunn TOX SMU,2022,840.0,1200.0,Ferme,Sunn,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3354284,VTT ROCKRIDER ST 530,2020,290.0,419.0,Ferme,Rockrider,VTT,2023-01-04 12:00:00,2,0,Bon État
3354210,BMC TailFox TF02,2014,645.0,2399.0,Ferme,BMC,VTT,2023-01-04 12:00:00,2,0,Bon État
3353735,VTT Specialized taille L,2021,3500.0,4900.0,Ferme,Specialized,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3350807,VTT Rockrider ST50,2021,160.0,219.0,Ferme,Decathlon,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3350533,VTT Mérida TBE (taille M),2016,850.0,1400.0,À Débattre,Merida,VTT,2023-01-04 12:00:00,2,0,Bon État
3350474,Vélo Cube,2018,700.0,1300.0,Ferme,Cube,VTT,2023-01-04 12:00:00,2,0,Bon État
3350339,Vélo vtt Scott spark 2022 L,2022,2600.0,3050.0,Ferme,Scott,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3349480,Rockrider XC120,2022,1000.0,1200.0,À Débattre,Rockrider,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3349167,Vtt hard tail complite 700,2018,500.0,900.0,À Débattre,Nakamura,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3348862,ATOMS 29 500w BH Bikes 2022 NEUF,2022,2199.0,2299.0,Ferme,BH,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3348849,SPIKE 1.0 29 Pouces A1092 BH 2022 NEUF,2022,499.0,519.0,Ferme,BH,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3348521,Nakamura 700,2022,200.0,289.0,À Débattre,Nakamura,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3347345,FOCUS JARIFA EX ACTIVE,2016,800.0,1810.0,À Débattre,Focus,VTT,2023-01-04 12:00:00,1,0,Usé
3346104,VTT wilier triestina 909 xd,2017,270.0,520.0,À Débattre,Wilier Triestina,VTT,2023-01-04 12:00:00,1,0,Usé
3345468,VTT Rockrider ST 120,2021,300.0,339.0,À Débattre,Decathlon,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3345295,vtt scoot 920,2017,1500.0,2300.0,À Débattre,Scott,VTT,2023-01-04 12:00:00,2,0,Bon État
3344969,"[PRO] Sunn Tox S2 29""",2022,619.0,699.0,Ferme,Sunn,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3344718,vtt Lady myka comp,2013,1000.0,1599.0,Ferme,Specialized,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3344530,VTT Orbea alma h50 29 pouces xl,2015,480.0,1100.0,À Débattre,Orbea,VTT,2023-01-04 12:00:00,1,0,Usé
3343785,BMC SPORTELITE ONE,2019,900.0,1200.0,À Débattre,BMC,VTT,2023-01-04 12:00:00,2,0,Bon État
3343311,SUN TOX,2021,800.0,1100.0,Ferme,Sunn,VTT,2023-01-04 12:00:00,1,0,Usé
3342813,VTT Rockrider 540 - 27.5 pouces.,2018,300.0,480.0,À Débattre,Rockrider,VTT,2023-01-04 12:00:00,2,0,Bon État
3339786,VTT trek marlin 7 édition 2021 taille M,2021,560.0,1000.0,À Débattre,Trek,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3338978,Nakamura,2022,900.0,1200.0,Ferme,Nakamura,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3338976,Giant talon,2021,800.0,1300.0,Ferme,Giant,VTT,2023-01-04 12:00:00,2,0,Bon État
3336945,Vélo nakamura,2020,200.0,400.0,À Débattre,Nakamura,VTT,2023-01-04 12:00:00,1,0,Usé
3330835,ACID HYBRID ONE 500,2019,1300.0,2199.0,À Débattre,Cube,VTT,2023-01-04 12:00:00,1,0,Usé
3329157,Rockrider explore 500,2022,400.0,500.0,À Débattre,B’Twin,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3329092,[PRO] Sunn Tox S3,2022,519.0,569.0,Ferme,Sunn,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3328636,vtt Lapierre prorace 24 pouce,2016,150.0,370.0,Ferme,Lapierre,VTT,2023-01-04 12:00:00,1,0,Usé
3328397,VTT BULLS ZARENA 2,2021,600.0,850.0,Ferme,Bulls,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3327708,vtt decathlon - vtt rockrider 8.0,2012,180.0,430.0,À Débattre,Rockrider,VTT,2023-01-04 12:00:00,1,0,Usé
3327575,VTT trekk,2019,800.0,1450.0,Ferme,Trek,VTT,2023-01-04 12:00:00,2,0,Bon État
3326160,Vtc électrique reverside,2021,950.0,1290.0,Ferme,Decathlon,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3325880,[PRO] Adris Sturdy 2022,2022,1189.0,1299.0,Ferme,Adris,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3325469,Specialized hotrock 24 pouce 8-11 ans,2018,120.0,380.0,Ferme,Specialized,VTT,2023-01-04 12:00:00,1,0,Usé
3322776,VTT Specialized,2020,450.0,650.0,À Débattre,Specialized,VTT,2023-01-04 12:00:00,2,0,Bon État
3322583,Lapierre Raid 127 Bleu,2015,200.0,400.0,Ferme,Lapierre,VTT,2023-01-04 12:00:00,2,0,Bon État
3321976,Cannondale vtt,2021,750.0,899.0,À Débattre,Cannondale,VTT,2023-01-04 12:00:00,2,0,Bon État
3320992,btwin VTC électrique,2018,650.0,1200.0,Ferme,B’Twin,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3320711,VTT,2020,400.0,950.0,À Débattre,Rockrider,VTT,2023-01-04 12:00:00,2,0,Bon État
3318932,Vtt Peugeot 2013 XS,2013,110.0,299.0,À Débattre,Peugeot,VTT,2023-01-04 12:00:00,1,0,Usé
3318821,Lapierre 629 edge SL VTT Homme 29p,2017,700.0,1100.0,Ferme,Lapierre,VTT,2023-01-04 12:00:00,2,0,Bon État
3317060,GIANT TALON 29 0 Année 2021 juillet,2021,600.0,1100.0,Ferme,Giant,VTT,2023-01-04 12:00:00,2,0,Bon État
3315995,Sunn tox,2022,750.0,1000.0,À Débattre,Sunn,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3315935,Scott contess,2019,275.0,475.0,À Débattre,Scott,VTT,2023-01-04 12:00:00,2,0,Bon État
3314566,Vtt BMC,2019,3000.0,4799.0,À Débattre,BMC,VTT,2023-01-04 12:00:00,2,0,Bon État
3314088,Focus Thron 6.8,2022,1699.0,2399.0,Ferme,Focus,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3313866,Rockrider 540,2021,320.0,460.0,Ferme,Rockrider,VTT,2023-01-04 12:00:00,2,0,Bon État
3313122,Trek marlin 5,2021,600.0,669.0,Ferme,Trek,VTT,2023-01-04 12:00:00,4,0,Comme Neuf
3312649,Rockrider ST 530,2019,380.0,430.0,À Débattre,Rockrider,VTT,2023-01-04 12:00:00,3,0,Très Bon État
3276148,Orbea Rallon,2021,2800.0,4700.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3392148,ROCKY MOUNTAIN ALTITUDE 90 RE CARBON LG 2021,2021,5499.0,8899.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3385329,Commencal Meta AM 29 Ride Sram X01 Eagle 12v Alpin,2021,4200.0,5400.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3398567,SPECIALIZED S-Works Enduro 650B M,2016,3299.0,8999.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3397774,Altitude Power Play,2021,3900.0,6300.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3271561,Santa Cruz Nomad V5 2022,2022,6000.0,8599.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3341732,Mondraker Superfoxy Carbon R,2022,3990.0,6399.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3354181,specialized status,2021,2500.0,3700.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3338614,Transition sentinel c taille L neuf 2022 29p,2022,6200.0,6499.0,Ferme,Transition,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3371671,NORCO Range C3,2022,4999.0,6999.0,Ferme,Norco,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3371674,NORCO Range C1,2022,7999.0,10999.0,Ferme,Norco,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3376739,Santa Cruz Nomad 5 CC X01 RSV,2022,5499.0,8499.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3402378,Commencal meta AM V4 race brushed edition,2016,2500.0,4000.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3402247,Mondraker Superfoxy RR 2022,2022,5300.0,8500.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3402217,Commencal Meta 29 Team 2020,2020,2200.0,4000.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3402160,Yeti sb 150,2019,4500.0,7500.0,Ferme,Yeti,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3402089,MONDRAKER CRAFTY R 2022,2022,4990.0,6450.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401838,Rockrider am monté carte,2022,1350.0,2400.0,À Débattre,Rockrider,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401804,MONDRAKER FOXY AXS,2019,3200.0,3600.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3401613,Specialized Enduro S-works 2017,2017,3000.0,9000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401596,COMMENCAL META SX,2022,4100.0,6300.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3401510,Specialized enduro expert carbon 29,2016,2000.0,5999.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3401507,Sunn kern en finest 2021,2020,3999.0,5299.0,Ferme,Sunn,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401475,Orbea laufey h10,2022,1450.0,1899.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401444,Rocky Mountain altitude Carbon 90 rally edition,2022,7500.0,10400.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401075,Kona Process X 2022,2022,5500.0,9000.0,Ferme,Kona,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3400823,Mondraker foxy,2020,1450.0,2700.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3400771,Orbea RALLON M10,2020,3500.0,6000.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3400682,Specialized enduro,2021,6000.0,8000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3400473,"Giant trance 27,5    2016",2016,2000.0,5000.0,À Débattre,Giant,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3400066,Santacruz Megatower,2021,4200.0,7000.0,À Débattre,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3400001,Commencal Meta TR ALC 2022,2022,3950.0,6500.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3399817,Specialized Enduro Elite - 50 kms,2021,4000.0,6400.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3399359,Intense Tracer 275 c 2021,2021,3500.0,6399.0,À Débattre,Intense,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3399193,Orbea rallon 2020,2020,3400.0,4300.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3398969,Ktm prowler master,2021,3300.0,4500.0,À Débattre,KTM,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3398828,Rocky Mountain Instinct BC Edition 2018 M,2018,2300.0,6199.0,À Débattre,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3398448,Mondraker Foxy carbon R 2020,2020,2900.0,5000.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3398407,Mondraker Superfoxy Carbon R,2021,3900.0,6990.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3398329,Orbea Rallon m10 L carbon,2021,3699.0,5426.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3397946,Vtt GT Force Expert,2018,2500.0,4000.0,À Débattre,GT,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3397942,Scott ransom,2021,4200.0,6500.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3397695,Mondraker dune r 2018,2018,1780.0,4500.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3397621,VTT Yeti sb66c enduro,2015,1500.0,7000.0,À Débattre,Yeti,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3397610,Santa Cruz Megatower CC XO1 Air Bleu Large,2023,8500.0,9500.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3397521,Santa cruz Hightower,2018,2400.0,5000.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3397462,Yeti SB150 cadre,2022,3500.0,5300.0,À Débattre,Yeti,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3396705,Mondraker Dune Carbon RR 2017,2017,3000.0,6999.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3396212,orbea occam,2020,3200.0,4500.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3396028,TREK Slash 9.8,2019,2500.0,5800.0,À Débattre,Trek,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3395991,Norco Range C1 - 2019 -  garantie 2 ans,2019,3375.0,5500.0,Ferme,Norco,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3395968,VTT LAPIERRE SPICY TEAM,2015,2500.0,6900.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3395824,Canyon spectral 29 CF7 2022,2022,3100.0,3699.0,Ferme,Canyon,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3395669,Santa Cruz Bronson,2018,2000.0,6000.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3395556,SPECIALIZED ENDURO,2021,4500.0,8500.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3395504,Specialized Status,2021,2300.0,3700.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3395085,Commencal Meta HT AM Essential,2021,1500.0,2000.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3394932,Vtt mondraker taille L,2014,1900.0,3800.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3394880,Santacruz megatower c,2021,3700.0,4799.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3394585,SANTA CRUZ NOMAD 5 T- XL,2021,4850.0,7800.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3394286,Specialized Enduro Comp 2021,2021,4000.0,6000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3394280,VTT cannondale jeckyl,2016,1600.0,5299.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3393872,Pivot mach 6 2019 taille L,2019,2990.0,7800.0,Ferme,Pivot,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3393860,VTT SANTA CRUZ 5010,2022,5775.0,7699.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3393607,ROCKY MOUNTAIN Instinct 50,2022,3490.0,4460.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3392953,VTT specialized enduro,2016,2000.0,6000.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3392716,Enduro Sunn Kern factory 2020,2020,2800.0,6000.0,À Débattre,Sunn,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3392572,Commencal meta v4.2 ENDURO HOPE,2017,2300.0,3500.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3392391,VTT Rocky Mountain SLAYER CARBON 70 2022,2021,5490.0,7399.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3392141,Pivot,2020,5600.0,9400.0,À Débattre,Pivot,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3392039,Mondraker Superfoxy Carbon R 2022 Taille M,2022,3999.0,6400.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3392025,Yéti SB 130,2020,4900.0,10000.0,Ferme,Yeti,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3391869,Gt force carbone pro,2020,3000.0,5000.0,À Débattre,GT,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3391562,FOCUS JAM 6.9 taille XL,2022,3499.0,4600.0,À Débattre,Focus,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3391176,BMC Trailfox 01,2018,2800.0,7800.0,Ferme,BMC,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3391044,Mondraker Foxy 29 2022 M,2022,2999.0,3599.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3390900,COMMENCAL META SX TEAM 2022 TAILLE M,2022,5100.0,5500.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3390898,Specialized Enduro 2021 Taille S3 (M),2021,3300.0,6300.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3390600,Mondraker superfoxy carbon R,2019,3800.0,6500.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3390541,COMMENCAL META SX A La Carte 2022,2022,4700.0,6000.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3390463,GT Force Pro Carbon,2021,3900.0,5000.0,À Débattre,GT,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3390374,Kenevo comp full 29,2020,4900.0,6900.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3390250,Santa cruz nomad cc,2016,3000.0,6200.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3390168,Commencal Meta TR 2022,2022,5000.0,6500.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3390146,Norco shore a1,2021,3800.0,6500.0,À Débattre,Norco,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3389538,Enduro Rossignol heretic 2022,2022,3000.0,5500.0,Ferme,Rossignol,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3389537,Santa Cruz Hightower C,2021,4500.0,5700.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3389494,Vtt Enduro Mondraker Superfoxy,2022,3200.0,3899.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3389437,Orbea rallon m-team 2019 T.L,2019,3900.0,6499.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3389363,VTT Specialized Enduro 2022 S3,2022,5900.0,6800.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3389282,MONDRAKER RAZE CARBONE RR 22 Taille Large,2022,6199.0,7399.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3388917,Rocky mountain altitude c50 2022 Large,2022,5500.0,7200.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3388915,Rocky mountain altitude carbon 50,2022,5799.0,6599.0,Ferme,Rocky Mountain,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3388738,Specialized stumpjumper pro evo 2022,2022,9000.0,10000.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3388717,spécialized enduro elite carbone 29,2022,5000.0,6500.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3388690,Specialized Status 2021,2021,2700.0,3700.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3388674,Norco Sight VLT C2 29,2020,5500.0,7600.0,Ferme,Norco,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3388543,Commencal clash ohlins 2021,2021,4500.0,5400.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3388524,VTT Commencal Meta HT AM,2021,1500.0,2000.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3388457,stumpjumper evo elite alloy alu,2021,6000.0,6400.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3388445,Pivot Firebird,2022,8000.0,10500.0,Ferme,Pivot,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3388403,Specialized stumpjumper 2020,2020,1750.0,2900.0,À Débattre,Specialized,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3388299,fourstroke 01 lt two s - grn xhm blk,2022,4399.0,5999.0,Ferme,BMC,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3388294,GT Force carbon PRO LE,2022,4550.0,6499.0,Ferme,GT,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3387976,Mondraker Foxy XR 2019,2019,2300.0,3500.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3387825,VTT Commencal META AM V3 Origin 2016 L,2016,1200.0,1799.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3387738,yeti sb 150 2020,2020,4150.0,5650.0,À Débattre,Yeti,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3387341,Commencal Clash Race,2020,3450.0,5500.0,À Débattre,Commençal,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3386732,Vtt enduro GT,2020,2000.0,3299.0,Ferme,GT,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3386594,enduro NS bike à la carte,2017,3000.0,5300.0,Ferme,NS Bikes,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3386411,Vtt Commencal meta am v4.2,2018,1900.0,2700.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3386200,VTT mondraker Foxy xr,2013,1000.0,4695.0,À Débattre,Mondraker,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3386004,Lapierre Zesty TR 429 2014,2014,1300.0,4200.0,À Débattre,Lapierre,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3385997,Orange Five S,2015,1100.0,3100.0,Ferme,Orange,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3385865,Santa cruz nomad CC montage carte,2020,4900.0,8700.0,À Débattre,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3385860,Pivot firebird 2022,2022,7200.0,9300.0,À Débattre,Pivot,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3385625,Mondraker superfoxy Carbon R,2020,4200.0,6500.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3385554,VTT Transition Scout - cadre L,2016,2100.0,3500.0,À Débattre,Transition,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3385290,VTT enduro yéti sb150 T2,2021,5400.0,8490.0,À Débattre,Yeti,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3385246,Mondraker Foxy carbon R 2023,2023,5499.0,5999.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3385065,Mondraker foxy 29 taille XL,2022,2949.0,3799.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3385062,Mondraker foxy 29 taille L,2022,2949.0,3799.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3385056,Mondraker Foxy 29 Taille M,2022,2949.0,3799.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3384925,Cube stereo HCP 140,2019,3000.0,4000.0,À Débattre,Cube,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3384781,VTT ENDURO REIGN 29,2022,2880.0,3600.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3384752,SantaCruz Bronson 27.5'''' / KIT S,2019,5000.0,5900.0,Ferme,Santa Cruz,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3384276,COMMENCAL META AM V4 RACE,2017,1599.0,3499.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3383741,MONDRAKER RAZE R,2022,4999.0,5999.0,Ferme,Mondraker,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3383721,GT FORCE PRO CARBON,2019,2500.0,5500.0,À Débattre,GT,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3383306,"VTT CUBE STEREO 150 C:62 SL 29"" Gris 2019",2019,2100.0,3799.0,Ferme,Cube,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3382494,Commencal META TR29 - 2021,2021,2800.0,3400.0,Ferme,Commençal,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3382368,Niner RIP 9 RDO,2022,3800.0,7500.0,À Débattre,Niner,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3382234,Orbea Rallon M-Team 2020 Taille L,2020,4500.0,7000.0,À Débattre,Orbea,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3381591,SUNN KERM LT Enduro,2017,1500.0,4300.0,Ferme,Sunn,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
