PrixOrigine,Marque,Categorie,FlagElectrique,EtatVeloLabel,Depreciation%,DepreciationEUR,Anciennete
9500.0,Cervélo,Aero / CLM,0,Bon État,-0.5578947368421052,-5300.0,5.304109589041096
10000.0,BH,Aero / CLM,0,Très Bon État,-0.5800000000000001,-5800.0,4.304109589041096
9500.0,Giant,Aero / CLM,0,Comme Neuf,-0.26315789473684215,-2500.0,1.3013698630136987
13260.0,Look,Aero / CLM,0,Très Bon État,-0.5475113122171946,-7260.0,2.3013698630136985
4500.0,Argon 18,Aero / CLM,0,Très Bon État,-0.33333333333333337,-1500.0,3.304109589041096
1800.0,Trek,Aero / CLM,0,Bon État,-0.5555555555555556,-1000.0,10.306849315068494
5600.0,Pinarello,Aero / CLM,0,Très Bon État,-0.7589285714285714,-4250.0,2.3013698630136985
3600.0,BMC,Aero / CLM,0,Très Bon État,-0.2222222222222222,-800.0,4.304109589041096
8900.0,BMC,Aero / CLM,0,Bon État,-0.5617977528089888,-5000.0,3.304109589041096
6666.0,BMC,Aero / CLM,0,Très Bon État,-0.51995199519952,-3466.0,8.306849315068494
8790.0,Wilier Triestina,Aero / CLM,0,Bon État,-0.44254835039817975,-3890.0,1.3013698630136987
3500.0,Girs,Aero / CLM,0,Très Bon État,-0.6571428571428571,-2300.0,5.304109589041096
9000.0,Cervélo,Aero / CLM,0,Bon État,-0.6111111111111112,-5500.0,4.304109589041096
6500.0,Argon 18,Aero / CLM,0,Bon État,-0.5707692307692307,-3710.0,2.3013698630136985
5500.0,Trek,Aero / CLM,0,Bon État,-0.32727272727272727,-1800.0,2.3013698630136985
2600.0,Orbea,Aero / CLM,0,Bon État,-0.3846153846153846,-1000.0,4.304109589041096
7500.0,Lapierre,Aero / CLM,0,Comme Neuf,-0.2666666666666667,-2000.0,0.3013698630136986
12000.0,Cervélo,Aero / CLM,0,Très Bon État,-0.35,-4200.0,2.3013698630136985
2500.0,Canyon,Aero / CLM,0,Bon État,-0.72,-1800.0,6.304109589041096
11999.0,Lapierre,Aero / CLM,0,Comme Neuf,-0.416618051504292,-4999.0,0.3013698630136986
9999.0,Trek,Aero / CLM,0,Comme Neuf,-0.25992599259925997,-2599.0,0.3013698630136986
9999.0,Trek,Aero / CLM,0,Comme Neuf,-0.25992599259925997,-2599.0,0.3013698630136986
7000.0,Specialized,Aero / CLM,0,Bon État,-0.5714285714285714,-4000.0,6.304109589041096
6000.0,Liv,Aero / CLM,0,Comme Neuf,-0.35,-2100.0,0.3013698630136986
11000.0,Cervélo,Aero / CLM,0,Très Bon État,-0.27281818181818185,-3001.0,1.3013698630136987
3499.0,Cannondale,Aero / CLM,0,Bon État,-0.5998856816233209,-2099.0,6.304109589041096
8300.0,Felt,Aero / CLM,0,Usé,-0.3493975903614458,-2900.0,0.3013698630136986
6000.0,Cannondale,Aero / CLM,0,Bon État,-0.44999999999999996,-2700.0,3.304109589041096
3000.0,Canyon,Aero / CLM,0,Très Bon État,-0.2666666666666667,-800.0,2.3013698630136985
10100.0,Cube,Aero / CLM,0,Bon État,-0.306930693069307,-3100.0,0.3013698630136986
10000.0,Cervélo,Aero / CLM,0,Très Bon État,-0.4,-4000.0,2.3013698630136985
10000.0,Giant,Aero / CLM,0,Bon État,-0.51,-5100.0,1.3013698630136987
4999.0,Cube,Aero / CLM,0,Bon État,-0.5001000200040008,-2500.0,5.304109589041096
3827.0,Wilier Triestina,Aero / CLM,0,Bon État,-0.49046250326626606,-1877.0,5.304109589041096
8500.0,Cannondale,Aero / CLM,0,Bon État,-0.5411764705882354,-4600.0,5.304109589041096
3500.0,Canyon,Aero / CLM,0,Usé,-0.2857142857142857,-1000.0,4.304109589041096
2199.0,Orbea,Aero / CLM,0,Bon État,-0.5225102319236017,-1149.0,5.304109589041096
1900.0,Giant,Aero / CLM,0,Bon État,-0.4736842105263158,-900.0,2.3013698630136985
8999.0,Cervélo,Aero / CLM,0,Comme Neuf,-0.16768529836648516,-1509.0,0.3013698630136986
12900.0,Trek,Aero / CLM,0,Bon État,-0.6046511627906976,-7800.0,3.304109589041096
11000.0,Argon 18,Aero / CLM,0,Très Bon État,-0.7272727272727273,-8000.0,5.304109589041096
5600.0,Giant,Aero / CLM,0,Bon État,-0.5535714285714286,-3100.0,1.3013698630136987
3499.0,Felt,Aero / CLM,0,Bon État,-0.42869391254644185,-1500.0,3.304109589041096
2800.0,BMC,Aero / CLM,0,Très Bon État,-0.4642857142857143,-1300.0,6.304109589041096
6500.0,Look,Aero / CLM,0,Très Bon État,-0.6307692307692307,-4100.0,2.3013698630136985
3300.0,Cannondale,Aero / CLM,0,Bon État,-0.4851515151515151,-1601.0,5.304109589041096
4000.0,Giant,Aero / CLM,0,Bon État,-0.375,-1500.0,6.304109589041096
5500.0,Argon 18,Aero / CLM,0,Usé,-0.6727272727272727,-3700.0,6.304109589041096
7500.0,Cube,Aero / CLM,0,Bon État,-0.5133333333333333,-3850.0,2.3013698630136985
2000.0,Orbea,Aero / CLM,0,Bon État,-0.55,-1100.0,7.306849315068493
5999.0,Cannondale,Aero / CLM,0,Bon État,-0.4499083180530088,-2699.0,3.304109589041096
4800.0,Canyon,Aero / CLM,0,Bon État,-0.38749999999999996,-1860.0,3.304109589041096
10000.0,Look,Aero / CLM,0,Bon État,-0.61,-6100.0,8.306849315068494
7500.0,Scott,Aero / CLM,0,Usé,-0.4933333333333333,-3700.0,4.304109589041096
7300.0,Scott,Aero / CLM,0,Bon État,-0.3835616438356164,-2800.0,4.304109589041096
10000.0,Felt,Aero / CLM,0,Bon État,-0.8200000000000001,-8200.0,10.306849315068494
11000.0,Giant,Aero / CLM,0,Bon État,-0.5,-5500.0,3.304109589041096
8500.0,BMC,Aero / CLM,0,Bon État,-0.24705882352941178,-2100.0,1.3013698630136987
10999.0,Trek,Aero / CLM,0,Comme Neuf,-0.22729339030820983,-2500.0,0.0
12800.0,Cervélo,Aero / CLM,0,Très Bon État,-0.34375,-4400.0,2.3013698630136985
12800.0,Cervélo,Aero / CLM,0,Très Bon État,-0.34375,-4400.0,2.3013698630136985
10000.0,Orbea,Aero / CLM,0,Bon État,-0.63,-6300.0,2.3013698630136985
3799.0,Cube,Aero / CLM,0,Bon État,-0.5525138194261647,-2099.0,3.304109589041096
6800.0,Giant,Aero / CLM,0,Bon État,-0.375,-2550.0,4.304109589041096
9000.0,Wilier Triestina,Aero / CLM,0,Très Bon État,-0.38888888888888884,-3500.0,1.3013698630136987
11500.0,Specialized,Aero / CLM,0,Très Bon État,-0.4,-4600.0,1.3013698630136987
12500.0,Pinarello,Aero / CLM,0,Bon État,-0.31999999999999995,-4000.0,2.3013698630136985
2500.0,Lapierre,Aero / CLM,0,Bon État,-0.52,-1300.0,10.306849315068494
4500.0,Argon 18,Aero / CLM,0,Bon État,-0.7111111111111111,-3200.0,7.306849315068493
7000.0,Argon 18,Aero / CLM,0,Comme Neuf,-0.3571428571428571,-2500.0,2.3013698630136985
6500.0,Canyon,Aero / CLM,0,Bon État,-0.3846153846153846,-2500.0,2.3013698630136985
14900.0,Cervélo,Aero / CLM,0,Bon État,-0.3355704697986577,-5000.0,2.3013698630136985
6990.0,Felt,Aero / CLM,0,Bon État,-0.3419170243204578,-2390.0,2.3013698630136985
11499.0,Argon 18,Aero / CLM,0,Comme Neuf,-0.5652665449169493,-6500.0,6.304109589041096
7600.0,Cervélo,Aero / CLM,0,Bon État,-0.14473684210526316,-1100.0,0.3013698630136986
10000.0,Cannondale,Aero / CLM,0,Bon État,-0.601,-6010.0,6.304109589041096
3800.0,Scott,Aero / CLM,0,Bon État,-0.6578947368421053,-2500.0,9.306849315068494
8000.0,Look,Aero / CLM,0,Très Bon État,-0.725,-5800.0,10.306849315068494
5500.0,Felt,Aero / CLM,0,Très Bon État,-0.7272727272727273,-4000.0,6.304109589041096
11000.0,Scott,Aero / CLM,0,Comme Neuf,-0.7090909090909091,-7800.0,4.304109589041096
10500.0,Look,Aero / CLM,0,Très Bon État,-0.2857142857142857,-3000.0,2.3013698630136985
10700.0,Orbea,Aero / CLM,0,Très Bon État,-0.1869158878504673,-2000.0,1.3013698630136987
2250.0,Giant,Aero / CLM,0,Bon État,-0.24444444444444446,-550.0,5.304109589041096
4599.0,Argon 18,Aero / CLM,0,Bon État,-0.40204392259186783,-1849.0,4.304109589041096
7500.0,BMC,Aero / CLM,0,Bon État,-0.3466666666666667,-2600.0,3.304109589041096
4700.0,Argon 18,Aero / CLM,0,Très Bon État,-0.4042553191489362,-1900.0,2.3013698630136985
9200.0,Cannondale,Aero / CLM,0,Bon État,-0.75,-6900.0,6.304109589041096
3500.0,Cannondale,Aero / CLM,0,Bon État,-0.34285714285714286,-1200.0,3.304109589041096
2990.0,Giant,Aero / CLM,0,Bon État,-0.43143812709030105,-1290.0,4.304109589041096
10000.0,Trek,Aero / CLM,0,Bon État,-0.61,-6100.0,5.304109589041096
13499.0,Cervélo,Aero / CLM,0,Comme Neuf,-0.11104526261204528,-1499.0,0.3013698630136986
13499.0,Cervélo,Aero / CLM,0,Comme Neuf,-0.11104526261204528,-1499.0,0.3013698630136986
1320.0,Liv,Aero / CLM,0,Très Bon État,-0.20454545454545459,-270.0,2.3013698630136985
3400.0,BMC,Aero / CLM,0,Très Bon État,-0.23529411764705888,-800.0,1.3013698630136987
11999.0,Scott,Aero / CLM,0,Bon État,-0.6083006917243103,-7299.0,4.304109589041096
1900.0,Cannondale,Aero / CLM,0,Bon État,-0.1578947368421053,-300.0,5.304109589041096
5999.0,Giant,Aero / CLM,0,Bon État,-0.799966661110185,-4799.0,7.306849315068493
8999.0,Specialized,Aero / CLM,0,Comme Neuf,-0.15657295255028336,-1409.0,0.3013698630136986
3900.0,Giant,Aero / CLM,0,Très Bon État,-0.28205128205128205,-1100.0,6.304109589041096
12300.0,Cervélo,Aero / CLM,0,Comme Neuf,-0.3902439024390244,-4800.0,1.3013698630136987
4000.0,Giant,Aero / CLM,0,Usé,-0.44999999999999996,-1800.0,6.304109589041096
7600.0,Cervélo,Aero / CLM,0,Très Bon État,-0.368421052631579,-2800.0,1.3013698630136987
4990.0,Specialized,Aero / CLM,0,Très Bon État,-0.6613226452905812,-3300.0,7.306849315068493
3300.0,Cervélo,Aero / CLM,0,Bon État,-0.5151515151515151,-1700.0,4.304109589041096
3300.0,Cervélo,Aero / CLM,0,Bon État,-0.5151515151515151,-1700.0,4.304109589041096
5099.0,Trek,Aero / CLM,0,Bon État,-0.3724259658756619,-1899.0,4.304109589041096
10000.0,Cervélo,Aero / CLM,0,Comme Neuf,-0.33999999999999997,-3400.0,0.3013698630136986
8900.0,Cervélo,Aero / CLM,0,Bon État,-0.6853932584269663,-6100.0,6.304109589041096
11000.0,Argon 18,Aero / CLM,0,Comme Neuf,-0.6909090909090909,-7600.0,1.3013698630136987
12500.0,Cervélo,Aero / CLM,0,Bon État,-0.6639999999999999,-8300.0,8.306849315068494
3500.0,Cervélo,Aero / CLM,0,Usé,-0.5428571428571429,-1900.0,9.306849315068494
12000.0,BH,Aero / CLM,0,Très Bon État,-0.4584166666666667,-5501.0,1.3013698630136987
9000.0,Cube,Aero / CLM,0,Très Bon État,-0.38888888888888884,-3500.0,3.304109589041096
3200.0,Adris,Aero / CLM,0,Comme Neuf,-0.0625,-200.0,0.3013698630136986
7000.0,Lapierre,Aero / CLM,0,Usé,-0.7714285714285715,-5400.0,8.306849315068494
4500.0,Wilier Triestina,Aero / CLM,0,Bon État,-0.6666666666666667,-3000.0,6.304109589041096
5399.0,Orbea,Aero / CLM,0,Comme Neuf,-0.22207816262270796,-1199.0,0.3013698630136986
6500.0,Trek,Aero / CLM,0,Bon État,-0.46153846153846156,-3000.0,5.304109589041096
4800.0,Wilier Triestina,Aero / CLM,0,Très Bon État,-0.5833333333333333,-2800.0,3.304109589041096
5999.0,BMC,Aero / CLM,0,Bon État,-0.4999166527754626,-2999.0,6.304109589041096
9000.0,Lapierre,Aero / CLM,0,Très Bon État,-0.5222222222222221,-4700.0,3.304109589041096
9000.0,Lapierre,Aero / CLM,0,Très Bon État,-0.5222222222222221,-4700.0,3.304109589041096
10800.0,Specialized,Aero / CLM,0,Bon État,-0.6481481481481481,-7000.0,5.304109589041096
2499.0,BMC,Aero / CLM,0,Comme Neuf,-0.20368147258903557,-509.0,0.3013698630136986
9500.0,BMC,Aero / CLM,0,Bon État,-0.368421052631579,-3500.0,5.304109589041096
11000.0,Time,Aero / CLM,0,Très Bon État,-0.7454545454545455,-8200.0,7.306849315068493
5000.0,Look,Aero / CLM,0,Usé,-0.6,-3000.0,9.306849315068494
12000.0,Look,Aero / CLM,0,Très Bon État,-0.8416666666666667,-10100.0,5.304109589041096
12000.0,Specialized,Aero / CLM,0,Très Bon État,-0.25,-3000.0,1.3013698630136987
10500.0,Cervélo,Aero / CLM,0,Très Bon État,-0.23809523809523814,-2500.0,1.3013698630136987
7800.0,Ridley,Aero / CLM,0,Bon État,-0.8462820512820513,-6601.0,8.306849315068494
8300.0,BMC,Aero / CLM,0,Bon État,-0.5180722891566265,-4300.0,4.304109589041096
9800.0,Look,Aero / CLM,0,Très Bon État,-0.6989795918367347,-6850.0,5.304109589041096
5500.0,Argon 18,Aero / CLM,0,Bon État,-0.5272727272727273,-2900.0,10.306849315068494
6500.0,Felt,Aero / CLM,0,Très Bon État,-0.41538461538461535,-2700.0,3.304109589041096
2799.0,Scott,Aero / CLM,0,Bon État,-0.5712754555198285,-1599.0,6.304109589041096
4500.0,Specialized,Aero / CLM,0,Bon État,-0.5555555555555556,-2500.0,10.306849315068494
9000.0,Cannondale,Aero / CLM,0,Bon État,-0.6444444444444444,-5800.0,8.306849315068494
11500.0,Cannondale,Aero / CLM,0,Très Bon État,-0.5217391304347826,-6000.0,2.3013698630136985
5300.0,BMC,Aero / CLM,0,Comme Neuf,-0.26415094339622647,-1400.0,0.3013698630136986
4600.0,Giant,Aero / CLM,0,Très Bon État,-0.4130434782608695,-1900.0,3.304109589041096
14000.0,Trek,Aero / CLM,0,Très Bon État,-0.3214285714285714,-4500.0,0.3013698630136986
7200.0,Cervélo,Aero / CLM,0,Très Bon État,-0.41666666666666663,-3000.0,1.3013698630136987
9900.0,Argon 18,Aero / CLM,0,Bon État,-0.6868686868686869,-6800.0,3.304109589041096
5500.0,Look,Aero / CLM,0,Bon État,-0.4545454545454546,-2500.0,3.304109589041096
10000.0,Specialized,Aero / CLM,0,Bon État,-0.62,-6200.0,4.304109589041096
1900.0,Giant,Aero / CLM,0,Très Bon État,-0.10526315789473684,-200.0,5.304109589041096
1900.0,Giant,Aero / CLM,0,Très Bon État,-0.10526315789473684,-200.0,5.304109589041096
7500.0,Argon 18,Aero / CLM,0,Bon État,-0.5333333333333333,-4000.0,4.304109589041096
1500.0,Felt,Aero / CLM,0,Très Bon État,-0.43333333333333335,-650.0,9.306849315068494
3940.0,Cervélo,Aero / CLM,0,Bon État,-0.5177664974619289,-2040.0,4.304109589041096
6500.0,Specialized,Aero / CLM,0,Bon État,-0.6461538461538461,-4200.0,4.304109589041096
6000.0,Cannondale,Aero / CLM,0,Bon État,-0.41666666666666663,-2500.0,3.304109589041096
7500.0,Argon 18,Aero / CLM,0,Bon État,-0.4,-3000.0,5.304109589041096
7000.0,BH,Aero / CLM,0,Bon État,-0.5428571428571429,-3800.0,5.304109589041096
3200.0,Argon 18,Aero / CLM,0,Usé,-0.65625,-2100.0,10.306849315068494
8200.0,Orbea,Aero / CLM,0,Bon État,-0.6951219512195121,-5700.0,4.304109589041096
5000.0,Look,Aero / CLM,0,Bon État,-0.76,-3800.0,7.306849315068493
6000.0,Stevens,Aero / CLM,0,Bon État,-0.4833333333333333,-2900.0,7.306849315068493
4000.0,Wilier Triestina,Aero / CLM,0,Bon État,-0.5625,-2250.0,6.304109589041096
4200.0,Specialized,Aero / CLM,0,Très Bon État,-0.5476190476190477,-2300.0,6.304109589041096
2299.0,Giant,Aero / CLM,0,Comme Neuf,-0.21705089169204006,-499.0,0.3013698630136986
4000.0,Felt,Aero / CLM,0,Bon État,-0.625,-2500.0,4.304109589041096
3400.0,Giant,Aero / CLM,0,Très Bon État,-0.3088235294117647,-1050.0,3.304109589041096
5300.0,Adris,Aero / CLM,0,Bon État,-0.39622641509433965,-2100.0,3.304109589041096
5500.0,Felt,Aero / CLM,0,Bon État,-0.4727272727272728,-2600.0,1.3013698630136987
8500.0,Felt,Aero / CLM,0,Très Bon État,-0.47058823529411764,-4000.0,5.304109589041096
8000.0,Cube,Aero / CLM,0,Bon État,-0.44999999999999996,-3600.0,3.304109589041096
10000.0,Specialized,Aero / CLM,0,Usé,-0.55,-5500.0,8.306849315068494
3400.0,Cervélo,Aero / CLM,0,Bon État,-0.32647058823529407,-1110.0,2.3013698630136985
5500.0,Giant,Aero / CLM,0,Bon État,-0.5,-2750.0,5.304109589041096
2100.0,Felt,Aero / CLM,0,Très Bon État,-0.4766666666666667,-1001.0,7.306849315068493
2299.0,Ridley,Aero / CLM,0,Comme Neuf,-0.23923444976076558,-550.0,1.3013698630136987
10000.0,Lapierre,Aero / CLM,0,Bon État,-0.78,-7800.0,9.306849315068494
6000.0,Argon 18,Aero / CLM,0,Bon État,-0.33333333333333337,-2000.0,6.304109589041096
1900.0,Cervélo,Aero / CLM,0,Bon État,-0.26315789473684215,-500.0,8.306849315068494
9000.0,Cervélo,Aero / CLM,0,Très Bon État,-0.6777777777777778,-6100.0,4.304109589041096
3000.0,Felt,Aero / CLM,0,Usé,-0.5333333333333333,-1600.0,5.304109589041096
3000.0,Felt,Aero / CLM,0,Usé,-0.5333333333333333,-1600.0,5.304109589041096
5499.0,Felt,Aero / CLM,0,Comme Neuf,-0.27277686852154936,-1500.0,1.3013698630136987
7899.0,Felt,Aero / CLM,0,Comme Neuf,-0.24053677680719077,-1900.0,1.3013698630136987
3600.0,Adris,Aero / CLM,0,Bon État,-0.5,-1800.0,5.304109589041096
1700.0,Merida,Aero / CLM,0,Très Bon État,-0.23529411764705888,-400.0,4.304109589041096
4000.0,Cervélo,Aero / CLM,0,Bon État,-0.75,-3000.0,10.306849315068494
13000.0,Merida,Aero / CLM,0,Bon État,-0.6161538461538462,-8010.0,5.304109589041096
13000.0,Merida,Aero / CLM,0,Bon État,-0.6161538461538462,-8010.0,5.304109589041096
2999.0,Felt,Aero / CLM,0,Comme Neuf,-0.10003334444814937,-300.0,2.3013698630136985
1999.0,Felt,Aero / CLM,0,Comme Neuf,-0.10005002501250626,-200.0,2.3013698630136985
2499.0,BMC,Aero / CLM,0,Comme Neuf,-0.2400960384153662,-600.0,3.304109589041096
9800.0,Cube,Aero / CLM,0,Bon État,-0.3877551020408163,-3800.0,3.304109589041096
3800.0,Wilier Triestina,Aero / CLM,0,Très Bon État,-0.6842105263157895,-2600.0,6.304109589041096
5500.0,Cervélo,Aero / CLM,0,Comme Neuf,-0.32727272727272727,-1800.0,2.3013698630136985
2300.0,BH,Aero / CLM,0,Bon État,-0.5652173913043479,-1300.0,4.304109589041096
5990.0,Cinelli,Aero / CLM,0,Comme Neuf,-0.20701168614357257,-1240.0,0.3013698630136986
8500.0,Argon 18,Aero / CLM,0,Bon État,-0.5352941176470588,-4550.0,5.304109589041096
5000.0,Focus,Aero / CLM,0,Très Bon État,-0.6,-3000.0,4.304109589041096
8000.0,Cube,Aero / CLM,0,Très Bon État,-0.48750000000000004,-3900.0,4.304109589041096
3500.0,Girs,Aero / CLM,0,Bon État,-0.4571428571428572,-1600.0,4.304109589041096
9000.0,BH,Aero / CLM,0,Bon État,-0.5555555555555556,-5000.0,4.304109589041096
5000.0,Rose,Aero / CLM,0,Très Bon État,-0.26,-1300.0,5.304109589041096
6600.0,BH,Aero / CLM,0,Très Bon État,-0.5833333333333333,-3850.0,6.304109589041096
7699.0,Cube,Aero / CLM,0,Comme Neuf,-0.2856215092869204,-2199.0,2.3013698630136985
5000.0,Specialized,Aero / CLM,0,Bon État,-0.33999999999999997,-1700.0,7.306849315068493
10990.0,Trek,Aero / CLM,0,Comme Neuf,-0.6724294813466788,-7390.0,8.306849315068494
3600.0,Argon 18,Aero / CLM,0,Très Bon État,-0.125,-450.0,2.3013698630136985
4378.0,Trek,Aero / CLM,0,Bon État,-0.5888533576975787,-2578.0,9.306849315068494
3900.0,Scott,Aero / CLM,0,Très Bon État,-0.6948717948717948,-2710.0,8.306849315068494
5990.0,Merida,Aero / CLM,0,Très Bon État,-0.5008347245409015,-3000.0,7.306849315068493
9000.0,Argon 18,Aero / CLM,0,Bon État,-0.23333333333333328,-2100.0,1.3013698630136987
2600.0,Felt,Aero / CLM,0,Comme Neuf,-0.23076923076923073,-600.0,1.3013698630136987
5299.0,Cervélo,Aero / CLM,0,Très Bon État,-0.3394980184940555,-1799.0,3.304109589041096
3790.0,Argon 18,Aero / CLM,0,Très Bon État,-0.395778364116095,-1500.0,6.304109589041096
3500.0,BH,Aero / CLM,0,Comme Neuf,-0.34285714285714286,-1200.0,5.304109589041096
5196.0,Orbea,Cross-country,0,Bon État,-0.31678214010777517,-1646.0,2.304109589041096
1599.0,Mondraker,Cross-country,0,Bon État,-0.5315822388993121,-850.0,5.306849315068493
5500.0,Megamo,Cross-country,0,Bon État,-0.5272727272727273,-2900.0,1.3041095890410959
2000.0,Rockrider,Cross-country,0,Bon État,-0.655,-1310.0,10.30958904109589
3300.0,Trek,Cross-country,0,Comme Neuf,-0.25757575757575757,-850.0,0.0
7990.0,Adris,Cross-country,0,Très Bon État,-0.6495619524405507,-5190.0,3.3068493150684932
4300.0,Cannondale,Cross-country,0,Bon État,-0.41860465116279066,-1800.0,3.3068493150684932
3800.0,Cannondale,Cross-country,0,Bon État,-0.4473684210526315,-1700.0,4.306849315068493
8800.0,Yeti,Cross-country,0,Comme Neuf,-0.38636363636363635,-3400.0,2.304109589041096
8000.0,KTM,Cross-country,0,Bon État,-0.4375,-3500.0,1.3041095890410959
2700.0,Bertin,Cross-country,0,Comme Neuf,-0.33333333333333337,-900.0,1.3041095890410959
3500.0,Wilier Triestina,Cross-country,0,Comme Neuf,-0.28600000000000003,-1001.0,0.3041095890410959
7800.0,Wilier Triestina,Cross-country,0,Comme Neuf,-0.15397435897435896,-1201.0,0.3041095890410959
4999.0,Mondraker,Cross-country,0,Comme Neuf,-0.10002000400080013,-500.0,0.3041095890410959
4999.0,BH,Cross-country,0,Très Bon État,-0.46009201840368075,-2300.0,1.3041095890410959
3800.0,Specialized,Cross-country,0,Bon État,-0.42105263157894735,-1600.0,5.306849315068493
2299.0,KTM,Cross-country,0,Comme Neuf,-0.21748586341887777,-500.0,0.3041095890410959
3290.0,Sobre,Cross-country,0,Très Bon État,-0.36170212765957444,-1190.0,0.3041095890410959
6700.0,Wilier Triestina,Cross-country,0,Comme Neuf,-0.30000000000000004,-2010.0,0.3041095890410959
5300.0,BMC,Cross-country,0,Bon État,-0.28301886792452835,-1500.0,2.304109589041096
2200.0,Cannondale,Cross-country,0,Usé,-0.34090909090909094,-750.0,2.304109589041096
9000.0,Trek,Cross-country,0,Très Bon État,-0.37777777777777777,-3400.0,1.3041095890410959
3200.0,BH,Cross-country,0,Bon État,-0.5,-1600.0,2.304109589041096
1799.0,BMC,Cross-country,0,Bon État,-0.22178988326848248,-399.0,0.3041095890410959
5700.0,KTM,Cross-country,0,Bon État,-0.6842105263157895,-3900.0,5.306849315068493
7990.0,Lapierre,Cross-country,0,Bon État,-0.7747183979974969,-6190.0,7.30958904109589
999.0,Rockrider,Cross-country,0,Très Bon État,-0.2492492492492493,-249.0,2.304109589041096
1800.0,Rockrider,Cross-country,0,Bon État,-0.2777777777777778,-500.0,2.304109589041096
3399.0,Scott,Cross-country,0,Bon État,-0.44101206237128565,-1499.0,2.304109589041096
13000.0,Specialized,Cross-country,0,Usé,-0.34615384615384615,-4500.0,2.304109589041096
3000.0,Giant,Cross-country,0,Usé,-0.7,-2100.0,7.30958904109589
6000.0,BMC,Cross-country,0,Très Bon État,-0.5833333333333333,-3500.0,5.306849315068493
599.0,B’Twin,Cross-country,0,Très Bon État,-0.23205342237061766,-139.0,0.3041095890410959
3800.0,Scott,Cross-country,0,Usé,-0.7763157894736842,-2950.0,9.30958904109589
649.0,Nakamura,Cross-country,0,Très Bon État,-0.42989214175654855,-279.0,0.3041095890410959
1900.0,Mondraker,Cross-country,0,Bon État,-0.3421052631578947,-650.0,2.304109589041096
5990.0,Specialized,Cross-country,0,Usé,-0.7078464106844742,-4240.0,7.30958904109589
3000.0,Mondraker,Cross-country,0,Très Bon État,-0.2666666666666667,-800.0,1.3041095890410959
3290.0,Canyon,Cross-country,0,Bon État,-0.5592705167173253,-1840.0,3.3068493150684932
3200.0,Lapierre,Cross-country,0,Bon État,-0.5625,-1800.0,5.306849315068493
5490.0,Orbea,Cross-country,0,Comme Neuf,-0.18214936247723135,-1000.0,0.3041095890410959
1999.0,Canyon,Cross-country,0,Usé,-0.4997498749374687,-999.0,5.306849315068493
4599.0,Mondraker,Cross-country,0,Bon État,-0.44574907588606216,-2050.0,2.304109589041096
9000.0,Trek,Cross-country,0,Très Bon État,-0.37777777777777777,-3400.0,1.3041095890410959
1500.0,Merida,Cross-country,0,Bon État,-0.33999999999999997,-510.0,4.306849315068493
3199.0,Focus,Cross-country,0,Usé,-0.18724601437949362,-599.0,2.304109589041096
4199.0,Bulls,Cross-country,0,Comme Neuf,-0.20004763038818762,-840.0,0.3041095890410959
8999.0,Cannondale,Cross-country,0,Très Bon État,-0.45560617846427376,-4100.0,0.3041095890410959
3200.0,Megamo,Cross-country,0,Bon État,-0.0625,-200.0,1.3041095890410959
4000.0,Commençal,Cross-country,0,Bon État,-0.7,-2800.0,5.306849315068493
3200.0,Scott,Cross-country,0,Bon État,-0.125,-400.0,2.304109589041096
580.0,Scott,Cross-country,0,Très Bon État,-0.2586206896551724,-150.0,1.3041095890410959
4500.0,Sunn,Cross-country,0,Très Bon État,-0.11111111111111116,-500.0,0.3041095890410959
3800.0,Canyon,Cross-country,0,Comme Neuf,-0.6052631578947368,-2300.0,5.306849315068493
2599.0,Orbea,Cross-country,0,Comme Neuf,-0.15390534821085033,-400.0,0.3041095890410959
4629.0,Trek,Cross-country,0,Bon État,-0.08187513501836252,-379.0,2.304109589041096
10000.0,Specialized,Cross-country,0,Bon État,-0.55,-5500.0,6.306849315068493
4000.0,Orbea,Cross-country,0,Usé,-0.65,-2600.0,7.30958904109589
2999.0,Orbea,Cross-country,0,Comme Neuf,-0.1663887962654218,-499.0,0.3041095890410959
2200.0,KTM,Cross-country,0,Bon État,-0.5909090909090908,-1300.0,1.3041095890410959
3500.0,BMC,Cross-country,0,Bon État,-0.3571428571428571,-1250.0,5.306849315068493
1350.0,Megamo,Cross-country,0,Bon État,-0.2592592592592593,-350.0,1.3041095890410959
6300.0,Orbea,Cross-country,0,Comme Neuf,-0.2857142857142857,-1800.0,0.3041095890410959
1800.0,KTM,Cross-country,0,Bon État,-0.4722222222222222,-850.0,4.306849315068493
4250.0,Rockrider,Cross-country,0,Bon État,-0.19999999999999996,-850.0,0.3041095890410959
5500.0,Niner,Cross-country,0,Comme Neuf,-0.3638181818181818,-2001.0,0.3041095890410959
2800.0,Cube,Cross-country,0,Usé,-0.6428571428571428,-1800.0,7.30958904109589
7000.0,Scott,Cross-country,0,Bon État,-0.7428571428571429,-5200.0,10.30958904109589
2399.0,Focus,Cross-country,0,Comme Neuf,-0.3001250521050438,-720.0,0.3041095890410959
7000.0,Norco,Cross-country,0,Très Bon État,-0.5,-3500.0,1.3041095890410959
2800.0,Canyon,Cross-country,0,Très Bon État,-0.3571428571428571,-1000.0,2.304109589041096
9800.0,Scott,Cross-country,0,Bon État,-0.5816326530612245,-5700.0,5.306849315068493
5899.0,Cannondale,Cross-country,0,Bon État,-0.21173080183081883,-1249.0,1.3041095890410959
